"HS_ID","ID","PF","WATER_CONTENT"
34,"301","1.144","66.31"
34,"301","1.161","65.18"
34,"301","1.178","64.04"
34,"301","1.199","62.85"
34,"301","1.223","61.6"
34,"301","1.248","60.3"
34,"301","1.275","58.96"
34,"301","1.306","57.58"
34,"301","1.344","56.17"
34,"301","1.389","54.76"
34,"301","1.444","53.36"
34,"301","1.51","51.97"
34,"301","1.588","50.63"
34,"301","1.672","49.36"
34,"301","1.753","48.17"
34,"301","1.831","47.01"
34,"301","1.911","45.82"
34,"301","1.989","44.67"
34,"301","2.061","43.6"
34,"301","2.127","42.57"
34,"301","2.185","41.56"
34,"301","2.237","40.57"
34,"301","2.282","39.61"
34,"301","2.323","38.69"
34,"301","2.36","37.83"
34,"301","2.394","37.03"
34,"301","2.423","36.31"
34,"301","2.45","35.7"
34,"301","2.474","35.14"
34,"301","2.498","34.6"
34,"301","2.521","34.09"
34,"301","2.545","33.59"
34,"301","2.568","33.09"
34,"301","2.589","32.61"
34,"301","2.61","32.13"
34,"301","2.63","31.66"
34,"301","2.649","31.23"
34,"301","2.666","30.89"
34,"301","2.681","30.56"
34,"301","2.696","30.22"
34,"301","2.713","29.85"
34,"301","2.729","29.48"
34,"301","2.746","29.08"
34,"301","2.765","28.68"
34,"301","2.783","28.27"
34,"301","2.799","27.84"
34,"301","2.813","27.41"
34,"301","2.828","26.98"
34,"301","2.843","26.55"
34,"301","2.859","26.11"
34,"301","2.876","25.68"
34,"46","2.73","28.87"
34,"46","2.747","28.54"
34,"46","2.764","28.21"
34,"46","2.781","27.89"
34,"46","2.796","27.55"
34,"46","3.534","16.62"
34,"46",".95","73.16"
34,"46",".963","72.57"
34,"46",".976","71.96"
34,"46",".984","71.33"
34,"46",".996","70.67"
34,"46","1.007","70"
34,"46","1.015","69.31"
34,"46","1.024","68.59"
34,"46","1.033","67.85"
34,"46","1.044","67.08"
34,"46","1.056","66.29"
34,"46","1.068","65.46"
34,"46","1.08","64.66"
34,"46","1.09","63.91"
34,"46","1.099","63.21"
34,"46","1.11","62.57"
34,"46","1.123","61.93"
34,"46","1.137","61.27"
34,"46","1.15","60.62"
34,"46","1.165","59.93"
34,"46","1.182","59.22"
34,"46","1.2","58.48"
34,"46","1.219","57.72"
34,"46","1.241","56.92"
34,"46","1.267","56.1"
34,"46","1.297","55.25"
34,"46","1.331","54.36"
34,"46","1.372","53.44"
34,"46","1.419","52.47"
34,"46","1.472","51.46"
34,"46","1.534","50.35"
34,"46","1.601","49.21"
34,"46","1.67","48.1"
34,"46","1.744","47.05"
34,"46","1.82","46.19"
34,"46","1.893","45.44"
34,"46","1.961","44.7"
34,"46","2.021","43.97"
34,"46","2.076","43.25"
34,"46","2.125","42.54"
34,"46","2.17","41.85"
34,"46","2.211","41.16"
34,"46","2.248","40.48"
34,"46","2.283","39.81"
34,"46","2.316","39.16"
34,"46","2.347","38.52"
34,"46","2.375","37.88"
34,"46","2.402","37.27"
34,"46","2.427","36.66"
34,"46","2.45","36.07"
34,"46","2.472","35.49"
34,"46","2.493","34.92"
34,"46","2.514","34.37"
34,"46","2.535","33.83"
34,"46","2.555","33.31"
34,"46","2.575","32.79"
34,"46","2.594","32.3"
34,"46","2.613","31.81"
34,"46","2.63","31.34"
34,"46","2.646","30.88"
34,"46","2.662","30.43"
34,"46","2.678","30"
34,"46","2.695","29.59"
34,"46","2.712","29.22"
34,"46",".043","82.53"
34,"46",".231","82.46"
34,"46",".181","82.32"
34,"46",".151","82.15"
34,"46",".168","81.96"
34,"46",".204","81.76"
34,"46",".198","81.55"
34,"46",".117","81.34"
34,"46",".043","82.53"
34,"46",".306","80.63"
34,"46",".457","80.36"
34,"46",".569","80.08"
34,"46",".651","79.78"
34,"46",".707","79.47"
34,"46",".745","79.15"
34,"46",".764","78.8"
34,"46",".795","78.43"
34,"46",".829","78.05"
34,"46",".854","77.64"
34,"46",".872","77.22"
34,"46",".882","76.77"
34,"46",".896","76.31"
34,"46",".914","75.83"
34,"46",".926","75.34"
34,"46",".924","74.82"
34,"46",".931","74.29"
34,"46",".944","73.73"
34,"55","1.13","54.48"
34,"55","1.156","53.36"
34,"55","1.184","52.29"
34,"55","1.214","51.29"
34,"55","1.249","50.37"
34,"55","1.286","49.54"
34,"55","1.327","48.82"
34,"55","1.374","48.24"
34,"55","1.422","47.68"
34,"55","1.474","46.85"
34,"55","1.531","45.61"
34,"55","1.592","44.16"
34,"55","1.653","42.7"
34,"55","1.71","41.45"
34,"55","1.764","40.44"
34,"55","1.815","39.55"
34,"55","1.865","38.74"
34,"55","1.911","37.98"
34,"55","1.954","37.36"
34,"55","1.996","36.84"
34,"55","2.04","36.34"
34,"55","2.083","35.86"
34,"55","2.119","35.39"
34,"55","2.151","34.95"
34,"55","2.179","34.52"
34,"55","2.206","34.11"
34,"55","2.232","33.71"
34,"55","2.256","33.32"
34,"55","2.279","32.93"
34,"55","2.301","32.55"
34,"55","2.322","32.18"
34,"55","2.341","31.8"
34,"55","2.359","31.41"
34,"55","2.375","31.01"
34,"55","2.387","30.6"
34,"55","2.4","30.19"
34,"55","2.417","29.79"
34,"55","2.438","29.41"
34,"55","2.462","29.05"
34,"55","2.484","28.71"
34,"55","2.504","28.39"
34,"55","2.521","28.09"
34,"55","2.537","27.8"
34,"55","2.553","27.52"
34,"55","2.569","27.25"
34,"55","2.584","26.98"
34,"55","2.599","26.71"
34,"55","2.614","26.44"
34,"55","2.628","26.17"
34,"55","2.642","25.88"
34,"55","2.656","25.58"
34,"55","2.668","25.26"
34,"55","2.677","24.91"
34,"55","2.689","24.54"
34,"55","2.705","24.16"
34,"55","2.724","23.78"
34,"55","2.744","23.43"
34,"55","2.769","23.11"
34,"55","2.793","22.8"
34,"55","2.814","22.49"
34,"55","2.834","22.19"
34,"55","3.388","15.28"
34,"55",".169","81.62"
34,"55",".312","80.99"
34,"55",".49","80.52"
34,"55",".593","80"
34,"55",".63","79.45"
34,"55",".67","78.86"
34,"55",".719","78.23"
34,"55",".742","77.57"
34,"55",".757","76.91"
34,"55",".765","76.25"
34,"55",".766","75.56"
34,"55",".766","74.83"
34,"55",".772","74.05"
34,"55",".793","73.23"
34,"55",".824","72.37"
34,"55",".845","71.46"
34,"55",".858","70.51"
34,"55",".873","69.53"
34,"55",".893","68.5"
34,"55",".918","67.43"
34,"55",".939","66.34"
34,"55",".958","65.21"
34,"55",".976","64.05"
34,"55",".995","62.87"
34,"55","1.013","61.67"
34,"55","1.03","60.46"
34,"55","1.048","59.25"
34,"55","1.067","58.03"
34,"55","1.086","56.83"
34,"55","1.107","55.64"
34,"602","1.023","70.85"
34,"602","1.04","69.59"
34,"602","1.057","68.29"
34,"602","1.073","67.02"
34,"602","1.092","65.78"
34,"602","1.112","64.56"
34,"602","1.131","63.41"
34,"602","1.147","62.29"
34,"602","1.166","61.2"
34,"602","1.187","60.12"
34,"602","1.21","59.05"
34,"602","1.237","57.98"
34,"602","1.268","56.91"
34,"602","1.304","55.83"
34,"602","1.346","54.73"
34,"602","1.396","53.59"
34,"602","1.454","52.41"
34,"602","1.519","51.18"
34,"602","1.585","49.95"
34,"602","1.657","48.75"
34,"602","1.741","47.57"
34,"602","1.833","46.43"
34,"602","1.926","45.31"
34,"602","2.013","44.18"
34,"602","2.091","43.03"
34,"602","2.158","41.91"
34,"602","2.216","40.81"
34,"602","2.267","39.77"
34,"602","2.311","38.82"
34,"602","2.35","37.99"
34,"602","2.384","37.31"
34,"602","2.414","36.75"
34,"602","2.441","36.19"
34,"602","2.467","35.6"
34,"602","2.493","35.04"
34,"602","2.518","34.49"
34,"602","2.542","33.96"
34,"602","2.565","33.44"
34,"602","2.587","32.93"
34,"602","2.608","32.43"
34,"602","2.627","31.99"
34,"602","2.644","31.63"
34,"602","2.659","31.31"
34,"602","2.674","30.97"
34,"602","2.691","30.61"
34,"602","2.708","30.24"
34,"602","2.725","29.84"
34,"602","2.745","29.43"
34,"602","2.764","29.01"
34,"602","2.781","28.58"
34,"602","2.797","28.14"
34,"602","2.814","27.69"
34,"602","2.831","27.25"
34,"602","2.849","26.8"
34,"602","2.865","26.36"
34,"602","2.882","25.93"
34,"602","2.901","25.51"
34,"602","2.92","25.1"
34,"602","2.937","24.72"
34,"602","2.953","24.36"
34,"602","2.97","24.01"
34,"602","2.987","23.68"
34,"602","3.512","16.39"
34,"602",".106","88.38"
34,"602",".027","88.24"
34,"602",".23","87.95"
34,"602",".374","87.63"
